"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1808501949941366866","Wed Jul 03 14:03:59 +0000 2024","1","DATA PDNS2 AMAN! Kalau kita lebih jelih membaca tiap informasi kita akan menemukan berita dari https://t.co/KwaBPvRQ6i (27/6/2024) di mana Direktur Jenderal Informasi dan Komunikasi Publik Kemenkominfo. #DataAman #PDNS2 #Kemenkominfo #Ransomware #KeamananData #infoterkini https://t.co/Qc49ZdwYjG","1808501949941366866","https://pbs.twimg.com/ext_tw_video_thumb/1808501761646501889/pu/img/pPCTgHQu4DwgvvUf.jpg","","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/dekade_08/status/1808501949941366866","1576913175227748352","dekade_08"
"1808501549578227867","Wed Jul 03 14:02:24 +0000 2024","0","Inilah analogi issue PDNS kominfo yang terkena Ransomware menurut Hermansyah sebagai pakar IT #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/yTwJJ3zLIw","1808501549578227867","https://pbs.twimg.com/media/GRkWkaiaYAIDhe9.jpg","","in","","0","0","0","https://x.com/viralinberita/status/1808501549578227867","1675429163656970241","viralinberita"
"1808484267862745532","Wed Jul 03 13:58:01 +0000 2024","0","@Dennysiregar7 hari ini juga kita dengar junjungan 58% bersabda bahwa: negara lain juga terkena serangan Ransomware ...betapa ngerinya negeri Konoha diacak-acak pembegal..","1808500447088709638","","Dennysiregar7","in","","0","0","0","https://x.com/an_revie93752/status/1808500447088709638","1788207479421300736","an_revie93752"
"1808497822540714068","Wed Jul 03 13:55:15 +0000 2024","0","... dan lain-lain. #ransomware #braincipher #kemkominfo #kominfo #PDN #PDNS","1808499750876139987","","rainkarnich","in","","0","0","0","https://x.com/rainkarnich/status/1808499750876139987","1953651230","rainkarnich"
"1807961925487321402","Wed Jul 03 13:52:19 +0000 2024","7","@kenhans03 ibarat PDN Kominfo diserang ransomware","1808499011994927430","","kenhans03","in","iPhone: -6.269140,107.186760","0","0","0","https://x.com/bhaktiutama/status/1808499011994927430","17367049","bhaktiutama"
"1808463479332090004","Wed Jul 03 13:49:44 +0000 2024","14","@kafiradikalis @m_tohari_ @meutya_hafid Ransomware sendiri memang aneh kalau disebut diserang karena triggernya akan dari dalam","1808498363085869559","","kafiradikalis","in","ÜT: -6.9447056,107.6910498","0","0","0","https://x.com/kukuyuyuk/status/1808498363085869559","115810070","kukuyuyuk"
"1808498267723817461","Wed Jul 03 13:49:21 +0000 2024","5","Hacker menggunakan ransomware untuk membobol PDNS 2 menimbulkan kerusuhan data dan layanan publik. Masyarakat kini mendesak Menteri Kominfo untuk bertanggung jawab. https://t.co/OhD2UPSq4f Jangan lupa LIKE COMMENT dan SUBSCRIBE untuk lebih banyak info dan update terkini!","1808498267723817461","","","in","","1","0","2","https://x.com/fmuchtaar/status/1808498267723817461","1716116207424966656","fmuchtaar"
"1808477416907763890","Wed Jul 03 13:48:12 +0000 2024","4","@5teV3n_Pe9eL Wkwkwkkkk...abis dilantik Presiden baru yg kena si @nadiemmakarim. Lurah cuci tangan apalg data digital jejaknya sdh dimakan ransomware","1808497976836559248","","5teV3n_Pe9eL","in","Dihatimu","0","0","1","https://x.com/04JoFiKa/status/1808497976836559248","2338404451","04JoFiKa"
"1808463479332090004","Wed Jul 03 13:40:22 +0000 2024","2","@kafiradikalis @meutya_hafid Tapi itu lockbit lho bukan ransomware abal ","1808496005081665803","","kafiradikalis","in","Semarang, Jawa Tengah","0","0","1","https://x.com/rigaz29/status/1808496005081665803","244418758","rigaz29"
"1808493690555703726","Wed Jul 03 13:31:10 +0000 2024","14","Pakar IT menyebut bahwa semua fitur keamanan trmasuk teknologi back up sdah diberikan jdi PDNS terkena Ransomware jdi tnggung jawab user #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika #viral https://t.co/uTRdXI9fMu","1808493690555703726","https://pbs.twimg.com/ext_tw_video_thumb/1808493666849423360/pu/img/uwzRMIKUidj85Pab.jpg","","in","","0","0","12","https://x.com/harleygoldliner/status/1808493690555703726","1309284347665477632","harleygoldliner"
"1808366386273833324","Wed Jul 03 13:29:47 +0000 2024","0","@kompascom Itu data PDN sdh terenkripsi .. bukan di enkripsi oleh peretas. Brain Chiper melakukan peretasan. PDN menggunakan ransomware dn mengunci sistem PDN. Itu yg terjadi. Alfons itu keliru mengatakan Brain Chiper meretas dn mengenkripsi data PDN. Meretas iya tp mengenkripsi itu tidak.","1808493343124668785","","kompascom","in","UK, Fr, Ger, JP, USA, Aus.","0","0","0","https://x.com/Nicke9662734599/status/1808493343124668785","1704371657690013696","Nicke9662734599"
"1808492795457663485","Wed Jul 03 13:27:37 +0000 2024","2","Seberapa besar kemungkinan data-data negara yang terkunci karena ransomware bisa kembali pulih? Jawabannya: kemungkinannya kecil. Pakar siber Badan Pengembangan Inovasi Strategis PBNU Robin Syihab menjelaskan skema enkripsi Brain Cipher bersifat asimetris. Artinya sandi https://t.co/Ijk6l5Kr4F","1808492795457663485","https://pbs.twimg.com/media/GRkOmqraAAMQHtZ.jpg","","in","","0","1","0","https://x.com/kumparan/status/1808492795457663485","759692754985242625","kumparan"
"1807854172538392775","Wed Jul 03 13:26:06 +0000 2024","1","@herculep638 Tenang Hacker Ransomware sudah minta maaf berkas² penyelewengan si Mukidi sudah di Cuci bersih. Untuk keperluan dana Pilkada akan diminta tambahan anggaran oleh Jongosnya yaitu si Darto Helm https://t.co/B8uAlwxjxq","1808492413767627238","https://pbs.twimg.com/media/GRkORDMa4AENm4-.png","herculep638","in","","0","0","0","https://x.com/TRAITOR_NKRI/status/1808492413767627238","1753676972037943296","TRAITOR_NKRI"
"1808491342626202111","Wed Jul 03 13:21:50 +0000 2024","0","Mohon bantuannya untuk membuat pak tua ini dan wamennya paham bahwa masyarakat Indonesia tidak menginginkan mereka menjabat lagi! PDNS Kena Ransomware Menteri Kominfo Budi Arie Setiadi Harus Mundur! - Tandatangani Petisi! https://t.co/iSQOLDySWy lewat @ChangeOrg_ID","1808491342626202111","","","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/toddysolo79/status/1808491342626202111","1413250495","toddysolo79"
"1808488616190251373","Wed Jul 03 13:11:00 +0000 2024","11","Senua fitur termasuk keamanan sudah diberikan pakar IT sebut sop hrusnya dijalankan pada ksus Ransomware #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika #viral Kiwior Hujan Indonesia Belanda https://t.co/fPPcG40KUR","1808488616190251373","https://pbs.twimg.com/ext_tw_video_thumb/1808488567519551489/pu/img/i52INCqwEkL4vE6V.jpg","","in","","0","0","12","https://x.com/Lintas_mediaa/status/1808488616190251373","1630446846362656768","Lintas_mediaa"
"1808477558004175043","Wed Jul 03 12:27:04 +0000 2024","0","Kasus Ransomware Pusat Data Nasional Harus Ada Perbaikan dan Tanggung jawab Bukan Pembelaan. . . . #berita #kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomware #virus #kabarindonesia #kominfo #amerika #viral https://t.co/e99Z1WUEhv","1808477558004175043","https://pbs.twimg.com/ext_tw_video_thumb/1808477488370348032/pu/img/hzj1YgyloDFE8ii_.jpg","","in","","0","0","0","https://x.com/KabarAntaraKita/status/1808477558004175043","1665028821441998850","KabarAntaraKita"
"1808477133364494627","Wed Jul 03 12:25:23 +0000 2024","0","Layanan Back Up Data Tidak Dipakai Sebagai Langkah Solusi Ransomware Masuk Pusat Data Nasional . . . #berita #kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomware #virus #kabarindonesia #kominfo #amerika #viral https://t.co/SGD0mKSaIa","1808477133364494627","https://pbs.twimg.com/ext_tw_video_thumb/1808477081057275904/pu/img/yseLV1Snq6xDaHOb.jpg","","in","","0","0","0","https://x.com/KabarAntaraKita/status/1808477133364494627","1665028821441998850","KabarAntaraKita"
"1808418150360486150","Wed Jul 03 12:24:43 +0000 2024","0","@ARSIPAJA emang bener ransomware lockbit ini udah pernah nyerang tsmc rs kanada boeing bankchina perusahaan2 gede eropa lain yang tujuannya cuma uang ga ada unsur lain spt politik dll. pencipta lockbit yg dari rusia pun jadi buron di 11 negara. itulah organisasi kejahatan dunia maya","1808476967777505647","","ARSIPAJA","in","","0","0","0","https://x.com/makiseeeeeeeee/status/1808476967777505647","4728572618","makiseeeeeeeee"
"1808476571570966980","Wed Jul 03 12:23:09 +0000 2024","0","Bocornya Pusat Data Nasional Sementara PDNS jadi isu yg sangat diresahkan masyarakat Indonesia dalam beberapa waktu kebelakang. . . . #berita #kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomware #virus #kabarindonesia #kominfo #amerika #viral https://t.co/4eC52Jw0pr","1808476571570966980","https://pbs.twimg.com/media/GRj_2ksagAAhzP3.jpg","","in","","0","0","0","https://x.com/KabarAntaraKita/status/1808476571570966980","1665028821441998850","KabarAntaraKita"
"1808352863154065568","Wed Jul 03 12:17:35 +0000 2024","1","@pebriantosarita @akbarfaizal68 @kemkominfo @BSSN_RI @jokowi @DPR_RI Jgn percaya orang besar mulut spti ini. Dari tulisannya kyknya dia nganggep ini case file corrupt terus mau recovery pakai software kyk recuva gitu Dia bahkan tidak paham ransomware itu istilah kejadian bukan virusnya ! Ini mah orang pengangguran yg sering jaga warnet","1808475172481138959","","pebriantosarita","in","","0","7","0","https://x.com/TaryokoL/status/1808475172481138959","1604443360885805061","TaryokoL"
"1808441025062699024","Wed Jul 03 12:17:30 +0000 2024","0","@gigihadiguna Kiro-kiro ki Gih. Ransomware sopo?","1808475150524043607","","gigihadiguna","in","nomaden","0","1","0","https://x.com/AditMbek/status/1808475150524043607","263484514","AditMbek"
"1808473938743456106","Wed Jul 03 12:12:41 +0000 2024","0","Eh jangan gara2 Ketua KPU bejat kita lupa bahwa hari ini hari Rabu dan harusnya kunci dekripsi ransomware udah dikasi ke PDN. Update status dong @kemkominfo","1808473938743456106","","","in","ÜT: -6.218565,106.813425","0","1","0","https://x.com/dodongc/status/1808473938743456106","127147954","dodongc"
"1808473757310451845","Wed Jul 03 12:11:58 +0000 2024","1","Dirut BPJS Ketenagakerjaan Anggoro Eko Cahyo mengatakan data instansinya aman dari peretasan. Selain itu BPJS Ketenagakerjaan tidak menggunakan Pusat Data Nasional yang sebelumnya diserang ransomware. #bpsj #bpjsketenagakerjaan #databpjs #pusatdatanasional https://t.co/E5H8N3ECI8","1808473757310451845","https://pbs.twimg.com/media/GRj9Mx0bIAA8Esk.jpg","","in","","2","1","0","https://x.com/Metro_TV/status/1808473757310451845","57261519","Metro_TV"
"1807911454538191323","Wed Jul 03 12:06:45 +0000 2024","0","@__freelance__ Kan ada kasus ransomware dan SYL yang seru.","1808472446011588616","","__freelance__","in","","0","0","0","https://x.com/widj_wuming/status/1808472446011588616","829742209377275905","widj_wuming"
"1808435558684692980","Wed Jul 03 10:46:07 +0000 2024","1","@GermanoBobby @Dandhy_Laksono Kepikiran kyk gini jg semua by design kasus gede belum selesai keluarin kasus gede lain gitu terus. kasus kasus gede antiklimaks ga ada penyelesaian proporsional. Korupsi timah ketutup korupsi antam ketutup lagi ransomware dll gitu aj terus.","1808452151699718215","","GermanoBobby","in","","0","0","0","https://x.com/SegaraBuah/status/1808452151699718215","1747548784614338560","SegaraBuah"
"1808433952161734734","Wed Jul 03 10:38:22 +0000 2024","0","@Mdy_Asmara1701 Setelah Ransomware terbitlah pemectan dan penangkapan.","1808450204141858912","","Mdy_Asmara1701","in","-2.538761,140.711602","0","1","0","https://x.com/maxramajaya/status/1808450204141858912","115595681","maxramajaya"
"1808100899190956258","Wed Jul 03 10:34:20 +0000 2024","0","@Dee_Rose82 T: Tapi ini sumbernya KOMINFO? J: Iya T: KOMINFO yang kecolongan ransomware kemarin? J: Iya T: J: ","1808449187618709671","","Dee_Rose82","in","","0","0","0","https://x.com/re_fun_s_d/status/1808449187618709671","1253864419949330432","re_fun_s_d"
"1808434507470590426","Wed Jul 03 10:32:20 +0000 2024","0","@ZZaxian @OposisiCerdas Air apa nih cocok nya belio bang","1808448683853361165","","ZZaxian","in","","0","0","0","https://x.com/kecapbango91/status/1808448683853361165","1676911244119527424","kecapbango91"
"1808448341660803540","Wed Jul 03 10:30:58 +0000 2024","0","Siapa nih yang masih belum tahu tentang serangan Ransomware yang sedang mengganggu Pusat Data Nasional ini? Sini-sini mamin jelasin kenapa serangan malware ini bahaya banget kalau sampai menyerang data kita! #EnigmaCamp #ITBootcamp #InformationTechnology #Ransomware #Programmi https://t.co/wrd8AiAkHk","1808448341660803540","https://pbs.twimg.com/media/GRjmLrsW4AA_F4H.jpg","","in","Ragunan - Jakarta Selatan","0","0","0","https://x.com/enigmacamp/status/1808448341660803540","1088372960488869890","enigmacamp"
"1808448235624878151","Wed Jul 03 10:30:33 +0000 2024","0","Janjimu ","1808448235624878151","","","in","","0","0","0","https://x.com/kecapbango91/status/1808448235624878151","1676911244119527424","kecapbango91"
"1808434507470590426","Wed Jul 03 10:29:35 +0000 2024","0","@OposisiCerdas Calon mentri pemberdayaan perempuan","1808447994909643041","","OposisiCerdas","in","","0","2","0","https://x.com/kecapbango91/status/1808447994909643041","1676911244119527424","kecapbango91"
"1808419901486641587","Wed Jul 03 10:28:27 +0000 2024","0","@Miduk17 Menteri pemberdayaan perempuan","1808447707381694686","","Miduk17","in","","0","0","0","https://x.com/kecapbango91/status/1808447707381694686","1676911244119527424","kecapbango91"
"1808446105618919750","Wed Jul 03 10:22:05 +0000 2024","0","7 Cara Mencegah Ransomware Menyerang Laptop Ketahui Supaya Data Aman https://t.co/cr1mBFzf0d","1808446105618919750","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/SINDOnews/status/1808446105618919750","231355136","SINDOnews"
"1808446089130807769","Wed Jul 03 10:22:01 +0000 2024","4","denger-denger PDN kena ransomware pas pegawai kominfo ngunduh mantu","1808446089130807769","","","in","Kasihan, Indonesia","0","1","1","https://x.com/SBKCF/status/1808446089130807769","591055904","SBKCF"
"1808444903879332127","Wed Jul 03 10:17:19 +0000 2024","1","Sebenernya kalau dihitung hitung uang judol anggota DPR DPRD lebih dari cukup untuk tebus hacker ransomware https://t.co/GeaGsAX8Z8","1808444903879332127","https://pbs.twimg.com/media/GRjjDQaagAAK_la.jpg","","in","","0","0","0","https://x.com/saltluxmundi/status/1808444903879332127","1782773498496372736","saltluxmundi"
"1808442149706600863","Wed Jul 03 10:06:22 +0000 2024","0","Betul Bedanya negara lain kena ransomware langsung restore datanya dari backup bukan kayak menteri yg ono noh","1808442149706600863","","","in","Hueco Mundo","0","0","0","https://x.com/knb_rmdhna/status/1808442149706600863","258736345","knb_rmdhna"
"1808442056966111619","Wed Jul 03 10:06:00 +0000 2024","2"," Ini belum pernah terjadi seperti ini kasus dimana pelaku ransomware yang meminta tebusan tapi sekarang justru mau kasih gratis. Ini menurut kami anomali. Ini aneh ujar Ardi. https://t.co/qrjuF0Xw55","1808442056966111619","","","in","","0","0","1","https://x.com/detikcom/status/1808442056966111619","69183155","detikcom"
"1808441025062699024","Wed Jul 03 10:01:54 +0000 2024","2","Hati-hati lo sekarang kalau pas ngunduh mantu bisa kemasukan ransomware","1808441025062699024","","","in","","0","3","1","https://x.com/gigihadiguna/status/1808441025062699024","337620179","gigihadiguna"
"1808083337644593291","Wed Jul 03 09:46:23 +0000 2024","0","@__AnakKolong Kena ransomware...?","1808437122900345034","","__AnakKolong","in","tangerang","0","0","0","https://x.com/iwansudiman/status/1808437122900345034","58824665","iwansudiman"
"1808436772017242615","Wed Jul 03 09:45:00 +0000 2024","0","Perhimpunan Pelajar Indonesia Dunia (PPI Dunia) menyampaikan keprihatinan atas insiden serangan ransomware pada Pusat Data Nasional Sementara (PDNS). #PPIDunia #PDNS #MedcomId https://t.co/ei8LFVgSmy","1808436772017242615","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/medcom_id/status/1808436772017242615","902837643024539651","medcom_id"
"1808436059178471457","Wed Jul 03 09:42:10 +0000 2024","5","Peretasan Pusat Data Nasional mengancam data pribadi ratusan juta penduduk. Kegagalan pemerintah membangun sistem keamanan digital. #OpiniTempo #Peretasan #PusatData #BSSN #Kominfo #Ransomware #LockBit #PusatDataNasional https://t.co/uTQBjjvzww","1808436059178471457","https://pbs.twimg.com/ext_tw_video_thumb/1808435233844523008/pu/img/-s96GQa_NJw0mByW.jpg","","in","Indonesia","0","3","5","https://x.com/tempodotco/status/1808436059178471457","18129942","tempodotco"
"1808427337190695200","Wed Jul 03 09:39:57 +0000 2024","1","@arifin34533 putusan ĥr ini utk ngalihkan perhatian drakor kasus PDNS dan hacker ransomware","1808435500753330638","","arifin34533","in","Jatibening, Bekasi Indonesia","0","0","0","https://x.com/NH_Poetranto/status/1808435500753330638","3098081976","NH_Poetranto"
"1808428364459631046","Wed Jul 03 09:39:00 +0000 2024","0","@RepelitaO Sengaja kena ransomware atau gimana yak.","1808435261308641430","","RepelitaO","in","Bandung, Jawa Barat","0","0","0","https://x.com/Rnldymuhammad/status/1808435261308641430","182757998","Rnldymuhammad"
"1808391038693957740","Wed Jul 03 09:37:38 +0000 2024","0","@kompascom Pemda ga punya database ASN? manual? ya betul sih biar ga kena Ransomware ","1808434917547659681","","kompascom","in","Bikini Bottom","0","0","0","https://x.com/yohanesrobby_/status/1808434917547659681","132062416","yohanesrobby_"
"1808079448702607873","Wed Jul 03 09:37:35 +0000 2024","0","@ObiWan_Catnobi ga kaget drama ransomware ini pasti dibuat buat macam drama bjorka itu","1808434904675533081","","ObiWan_Catnobi","in","anywhere but here","0","0","0","https://x.com/wadduup_11/status/1808434904675533081","1027482240","wadduup_11"
"1808434509341512154","Wed Jul 03 09:36:00 +0000 2024","0","Serangan ransomware berhasil melumpuhkan Pusat Data Nasional (PDNS). Menteri Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) Agus Harimurti Yudhoyono (AHY) memastikan bahwa tidak ada data di kementeriannya yang terkena dampak dari serangan tersebut. #ahy #data #bpn https://t.co/M9QMZbPe1q","1808434509341512154","https://pbs.twimg.com/media/GRjZmimagAAX2sn.jpg","","in","","0","0","0","https://x.com/TajukNasional/status/1808434509341512154","729309555486642176","TajukNasional"
"1808434068180422938","Wed Jul 03 09:34:15 +0000 2024","0","Ransomware adalah sejenis program jahat atau malware yang mengancam korban dengan menghancurkan atau memblokir akses ke data atau sistem penting hingga tebusan dibayar. #Juli #Rabu #Ransomware #KeamananSiber #DigitalMarketing #Digital #Bisnis #Server #Web #Email #Domain https://t.co/b2IHD2mcMN","1808434068180422938","https://pbs.twimg.com/media/GRjZLTFbIAAk4bu.jpg","","in","","0","1","0","https://x.com/maxindosolution/status/1808434068180422938","1630487710573158400","maxindosolution"
"1808419901486641587","Wed Jul 03 09:12:35 +0000 2024","3","@Miduk17 Pemilu usai data sudah dimusnahkan sekarang keadaan aman setelah Ransomware PDN playing victim menghilang seperti kasus AUN di pemilu 2009 itulah pola yang dipakai","1808428616021377096","","Miduk17","in","","0","0","0","https://x.com/danielsboro66/status/1808428616021377096","1749911486947090432","danielsboro66"
"1807716323268657623","Wed Jul 03 09:12:16 +0000 2024","0","@ChannelNewsAsia Pak @budiariesetiadi dan @kemkominfo apa baca berita ini? Atau keblokir krn kena ransomware?","1808428534404182126","","ChannelNewsAsia","in","Palu, Sulawesi Tengah","0","0","0","https://x.com/Maralintu/status/1808428534404182126","70630209","Maralintu"
"1808428151141511296","Wed Jul 03 09:10:44 +0000 2024","0","Terduga pelaku peretasan Pusat Data Nasional Sementara (PDNS) 2 di Surabaya ransomware gang Brain Chiper mengaku akan memberikan secara cuma-cuma pembuka (dekripsi) data yang dikunci imbas ransomware. Masyarakat Indonesia kami meminta maaf atas fakta bahwa [ser*ngan] ini https://t.co/cJFZvtW3tJ","1808428151141511296","https://pbs.twimg.com/ext_tw_video_thumb/1808427716590649344/pu/img/pkBrLO54M0TWXiCy.jpg","","in","Pulo Gadung, Indonesia","0","2","0","https://x.com/tvOneNews/status/1808428151141511296","55507370","tvOneNews"
"1808428116165193744","Wed Jul 03 09:10:36 +0000 2024","0","Kominfo Enggan Tanggapi Geng Ransomware Beri Kunci Enkripsi Gratis https://t.co/cRm9lpUcYr","1808428116165193744","","","in","Jakarta","0","0","0","https://x.com/KATADATAcoid/status/1808428116165193744","552523769","KATADATAcoid"
"1808427666917511562","Wed Jul 03 09:09:07 +0000 2024","0","Catatan: 1. Informasi terkini mengenai kasus ransomware PDN sudah menemui titik terang namun memalukan. Pihak LockBit akhirnya meminta maaf dan akan memberikan kunci enkripsi secara gratis pada hari Rabu. LockBit meminta maaf karena telah menimbulkan keributan.","1808427741899022375","","KelanaraStudio","in","Jakarta","0","1","0","https://x.com/KelanaraStudio/status/1808427741899022375","1790678387838902272","KelanaraStudio"
"1808427666917511562","Wed Jul 03 09:09:03 +0000 2024","0","Masalahnya kasus ransomware kemarin juga membuka fakta kasus kebobolan data lain salah satunya Badan Intelijen Strategis (BAIS) TNI. Data yang berhasil dibobol antara lain identitas lengkap prajurit dari nomor registrasi pokok hingga pangkat.","1808427725675196654","","KelanaraStudio","in","Jakarta","0","1","0","https://x.com/KelanaraStudio/status/1808427725675196654","1790678387838902272","KelanaraStudio"
"1808427720365249001","Wed Jul 03 09:09:02 +0000 2024","1","Menteri Koordinator Bidang Politik Hukum dan Keamanan (Menko Polhukam) Hadi Tjahjanto memastikan bahwa pelayanan publik di Pusat Data Nasional Sementara (PDNS) 2 yang baru-baru ini diserang ransomware akan pulih sepenuhnya pada Juli 2024. Selengkapnya https://t.co/55AEXCR0qd https://t.co/faMCRPq3Q4","1808427720365249001","https://pbs.twimg.com/media/GRjTbUPW4AA2dXs.jpg","","in","Kalimantan Timur","0","0","1","https://x.com/daily_kaltim/status/1808427720365249001","1748243670456049664","daily_kaltim"
"1808427666917511562","Wed Jul 03 09:08:50 +0000 2024","0","Terhitung dari tanggal 20 Juni kemarin Pusat Data Nasional (PDN) mengalami serangan siber Ransomware yang membuat data di dalamnya terkunci &amp; tak bisa diakses. LockBit selaku kelompok hacker meminta tebusan sebesar US$8 juta atau setara Rp 131 miliar dengan asumsi kurs Rp16.440.","1808427673250881661","","KelanaraStudio","in","Jakarta","0","1","0","https://x.com/KelanaraStudio/status/1808427673250881661","1790678387838902272","KelanaraStudio"
"1808427666917511562","Wed Jul 03 09:08:50 +0000 2024","0","Selamat Malam Sobat Kelanara! Kali ini kita akan bahas berita besar di Indonesia. Yaitu mengenai serangan ransomware yang menyerang Pusat Data Nasional. Serangan siber ini membuat banyak data pribadi terancam bocor. Tinggalkan jejak untuk mengetahui kenapa ini sangat meresahkan.","1808427669681516966","","KelanaraStudio","in","Jakarta","0","1","0","https://x.com/KelanaraStudio/status/1808427669681516966","1790678387838902272","KelanaraStudio"
"1808427404970619217","Wed Jul 03 09:07:46 +0000 2024","3","Mau percaya sama mereka? Jelas Issue ransomware cuma akal2an buat Menkominfo nyari duit","1808427404970619217","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/SinatriaNur_Muh/status/1808427404970619217","1145310912208723969","SinatriaNur_Muh"
"1808427175668035806","Wed Jul 03 09:06:56 +0000 2024","5","Cara melindungi laptop dari ransomware bisa berupa langkah sederhana. Meski demikian kamu bisa mengurangi risiko serangan ransomware dengan efektif. Info: https://t.co/3BQKahma55 Sekian #XLShare hari ini jangan lupa untuk ikuti #XLShare berikutnya setiap hari Rabu ya! https://t.co/rrcqUAzFvZ","1808427191509930313","https://pbs.twimg.com/media/GRjPYEkbwAAun90.jpg","myXLCare","in","Indonesia","0","0","2","https://x.com/myXLCare/status/1808427191509930313","480224156","myXLCare"
"1808427175668035806","Wed Jul 03 09:06:55 +0000 2024","6","5. Update software secara berkala Memperbarui perangkat lunak dan firmware sangat penting dalam melindungi terhadap serangan ransomware. Patch dan pembaruan keamanan yang didapat saat update perangkat lunak akan memastikan kerentanan yang diketahui telah ditambal. https://t.co/4aVDCNOb8a","1808427187911176311","https://pbs.twimg.com/media/GRjPAozasAARINz.jpg","myXLCare","in","Indonesia","0","1","2","https://x.com/myXLCare/status/1808427187911176311","480224156","myXLCare"
"1808427175668035806","Wed Jul 03 09:06:52 +0000 2024","3","1. Hindari mengunjungi web mencurigakan Situs web yang tidak aman dapat menyebarkan ransomware melalui unduhan yang tampaknya sah. Pastikan kamu hanya mengakses web yang terpercaya. Kamu pun bisa menambahkan ekstensi di browser kamu untuk mendeteksi web yang mencurigakan. https://t.co/96dysz9MAO","1808427178406928757","https://pbs.twimg.com/media/GRjOqinbcAEmn75.jpg","myXLCare","in","Indonesia","0","1","2","https://x.com/myXLCare/status/1808427178406928757","480224156","myXLCare"
"1808427175668035806","Wed Jul 03 09:06:52 +0000 2024","17"," Di tengah perkembangan digital yang makin maju pentingnya keamanan digital tidak bisa diabaikan. Salah satu ancaman dan tidak bisa dianggap remeh adalah ransomware. Berikut langkah-langkah yang bisa kamu lakukan sebagai cara melindungi laptop dari ransomware! #XLShare https://t.co/U8oLGjDNAs","1808427175668035806","https://pbs.twimg.com/media/GRjJhfyb0AA_dnz.jpg","","in","Indonesia","0","2","4","https://x.com/myXLCare/status/1808427175668035806","480224156","myXLCare"
"1808400415555572019","Wed Jul 03 09:05:30 +0000 2024","0","@PartaiSocmed hacker projo pro judi online niat dongkrak pamor budi pake modus kunci gratis ransomware. mungkinkah yang bayar tebus bandar judol dan anggaran mau dinaikin. kiri kanan depan belakang atas bawah ok bud","1808426833429586316","","PartaiSocmed","in",".","0","0","0","https://x.com/weleo9/status/1808426833429586316","735726967438245888","weleo9"
"1808426185833202069","Wed Jul 03 09:02:56 +0000 2024","0","Wasapada Ransomware dari Hacker! https://t.co/xUUpwnzCLZ kominfo pepaya gaji 50JT hacker bandung cakep sanggup siang","1808426185833202069","","","in","","0","0","0","https://x.com/distcont68/status/1808426185833202069","1651862791840755713","distcont68"
"1808425651919323557","Wed Jul 03 09:00:48 +0000 2024","0","Ingin tahu lebih banyak tentang ancaman ransomware terbaru? Baca artikel selengkapnya di https://t.co/DewBJRf7bv #BrainCipher #Ransomware #PusatDataNasional #Lockbit #BSSN #Aptika https://t.co/ukBM1tc8q4","1808425651919323557","https://pbs.twimg.com/media/GRjRhOqbAAAw21m.jpg","","in","","0","0","0","https://x.com/arahkompascom/status/1808425651919323557","1347432483269197825","arahkompascom"
"1808425371425017926","Wed Jul 03 08:59:42 +0000 2024","0","Dulu pernah terkena yang namanya ransomware di PC lama dan sepengetahuan saya ransomware hanya menyerang apabila berkas/program dirinya dibuka apalagi diberikan izin administrator yang mana berkas tsb. didapatkan dari web file sharing dan pastinya gak lolos virus total.","1808425371425017926","","","in","Selasari, Pangandaran","0","1","0","https://x.com/atiprusma/status/1808425371425017926","109202259","atiprusma"
"1808424756578009565","Wed Jul 03 08:57:15 +0000 2024","0","Peretasan Berulang Indonesia Butuh SDM Teknologi Informasi Mumpuni https://t.co/RUAoQSptTr #PusatDataNasional #ransomware #serangansiber","1808424756578009565","","","in","DKI Jakarta","0","0","0","https://x.com/indopos_id/status/1808424756578009565","1197403547681218560","indopos_id"
"1808323973010411791","Wed Jul 03 08:43:30 +0000 2024","0","@pandji Jangan serahkan keamanan kepada orang2 bodoh klo ga mau kena ransomware eh maksud saya kena tipu supir truck","1808421294104592659","","pandji","in","mboh","0","0","0","https://x.com/wongsatset/status/1808421294104592659","740377378354929666","wongsatset"
